"","adm0_a3","adjusted_year","annual_temp_mean","anom_ref","temp_anomaly"
"691","GTM",2009,23.2417491277059,22.9034056610531,0.338343466652763
"692","GTM",2010,23.1462771097819,22.9034056610531,0.242871448728774
"693","GTM",2011,23.2227694193522,22.9034056610531,0.319363758299087
"694","GTM",2012,23.0266782442729,22.9034056610531,0.123272583219741
"695","GTM",2013,23.2536002794902,22.9034056610531,0.350194618437026
"696","GTM",2014,23.0788394610087,22.9034056610531,0.175433799955581
"697","GTM",2015,23.5657127698263,22.9034056610531,0.662307108773124
"698","GTM",2016,23.5317826271057,22.9034056610531,0.628376966052585
"699","GTM",2017,23.3006658554077,22.9034056610531,0.397260194354587
"700","GTM",2018,23.1715857187907,22.9034056610531,0.268180057737563
"701","GTM",2019,23.9008301099141,22.9034056610531,0.997424448861015
"702","GTM",2020,23.792729695638,22.9034056610531,0.889324034584892
"703","GTM",2021,23.595076084137,22.9034056610531,0.691670423083835
"704","GTM",2022,23.3457555770874,22.9034056610531,0.442349916034274
"705","GTM",2023,24.0785881678263,22.9034056610531,1.17518250677321
"706","GTM",2024,24.1895615259806,22.9034056610531,1.2861558649275
"707","GUY",1990,25.0466836293538,25.2825903468662,-0.235906717512343
"708","GUY",1991,24.9590077400208,25.2825903468662,-0.323582606845431
"709","GUY",1992,25.1218134562174,25.2825903468662,-0.160776890648734
"710","GUY",1993,24.8769063949585,25.2825903468662,-0.405683951907687
"711","GUY",1994,24.8903522491455,25.2825903468662,-0.392238097720675
"712","GUY",1995,25.3517905871073,25.2825903468662,0.0692002402411589
"713","GUY",1996,25.1374346415202,25.2825903468662,-0.145155705345999
"714","GUY",1997,25.4818493525187,25.2825903468662,0.199259005652536
"715","GUY",1998,25.7543328603109,25.2825903468662,0.471742513444688
"716","GUY",1999,24.9570760726929,25.2825903468662,-0.325514274173312
"717","GUY",2000,24.7653234799703,25.2825903468662,-0.517266866895888
"718","GUY",2001,25.0311152140299,25.2825903468662,-0.251475132836234
"719","GUY",2002,25.2889382044474,25.2825903468662,0.00634785758124679
"720","GUY",2003,25.4193387031555,25.2825903468662,0.136748356289335
"721","GUY",2004,25.351863861084,25.2825903468662,0.0692735142178016
"722","GUY",2005,25.6337583859762,25.2825903468662,0.351168039109972
"723","GUY",2006,25.1947484016418,25.2825903468662,-0.0878419452243371
"724","GUY",2007,25.0735983848572,25.2825903468662,-0.208991962009005
"725","GUY",2008,24.8898728688558,25.2825903468662,-0.39271747801039
"726","GUY",2009,25.4334526062012,25.2825903468662,0.150862259334989
"727","GUY",2010,25.4024039904277,25.2825903468662,0.119813643561471
"728","GUY",2011,25.2760564486186,25.2825903468662,-0.00653389824761064
"729","GUY",2012,25.3102661768595,25.2825903468662,0.0276758299933562
"730","GUY",2013,25.1620875994364,25.2825903468662,-0.12050274742974
"731","GUY",2014,25.2515058517456,25.2825903468662,-0.0310844951205773
"732","GUY",2015,25.4926551183065,25.2825903468662,0.210064771440294
"733","GUY",2016,25.7550274531047,25.2825903468662,0.472437106238473
"734","GUY",2017,25.6421710650126,25.2825903468662,0.359580718146432
"735","GUY",2018,25.3004755973816,25.2825903468662,0.017885250515409
"736","GUY",2019,25.5958682696025,25.2825903468662,0.313277922736276
"737","GUY",2020,25.6766193707784,25.2825903468662,0.394029023912218
"738","GUY",2021,25.2827078501383,25.2825903468662,0.000117503272164754
"739","GUY",2022,25.1376651128133,25.2825903468662,-0.14492523405287
"740","GUY",2023,26.0297133127848,25.2825903468662,0.747122965918649
"741","GUY",2024,26.5136787096659,25.2825903468662,1.23108836279975
"742","HND",1990,23.3367164929708,23.5930375681983,-0.256321075227525
"743","HND",1991,23.5803823471069,23.5930375681983,-0.0126552210913751
"744","HND",1992,23.4984966913859,23.5930375681983,-0.0945408768124025
"745","HND",1993,23.2586509386698,23.5930375681983,-0.334386629528467
"746","HND",1994,23.5170167287191,23.5930375681983,-0.0760208394792343
"747","HND",1995,23.5991446177165,23.5930375681983,0.00610704951816388
"748","HND",1996,22.9439959526062,23.5930375681983,-0.649041615592107
"749","HND",1997,23.5232133865356,23.5930375681983,-0.0698241816626641
"750","HND",1998,23.9436632792155,23.5930375681983,0.350625711017187
"751","HND",1999,22.7927714983622,23.5930375681983,-0.800266069836084
"752","HND",2000,22.8098468780518,23.5930375681983,-0.783190690146551
"753","HND",2001,23.0414954821269,23.5930375681983,-0.551542086071436
"754","HND",2002,23.5216821034749,23.5930375681983,-0.071355464723375
"755","HND",2003,23.6392051378886,23.5930375681983,0.046167569690283
"756","HND",2004,23.5166125297546,23.5930375681983,-0.07642503844367
"757","HND",2005,23.7700974146525,23.5930375681983,0.177059846454199
"758","HND",2006,23.6105392773946,23.5930375681983,0.0175017091963028
"759","HND",2007,23.5444634755452,23.5930375681983,-0.0485740926530625
"760","HND",2008,23.3535923957825,23.5930375681983,-0.239445172415838
"761","HND",2009,23.611073811849,23.5930375681983,0.0180362436506485
"762","HND",2010,23.4864020347595,23.5930375681983,-0.106635533438787
"763","HND",2011,23.5607244173686,23.5930375681983,-0.0323131508297365
"764","HND",2012,23.4685918490092,23.5930375681983,-0.124445719189112
"765","HND",2013,23.8220221201579,23.5930375681983,0.22898455195957
"766","HND",2014,23.7710426648458,23.5930375681983,0.178005096647475
"767","HND",2015,24.1760269800822,23.5930375681983,0.582989411883887
"768","HND",2016,24.1940196355184,23.5930375681983,0.600982067320082
"769","HND",2017,23.8497524261475,23.5930375681983,0.256714857949152
"770","HND",2018,23.670871257782,23.5930375681983,0.0778336895836738
"771","HND",2019,24.3827508290609,23.5930375681983,0.789713260862563
"772","HND",2020,24.3329788843791,23.5930375681983,0.739941316180762
"773","HND",2021,24.1862282752991,23.5930375681983,0.593190707100764
"774","HND",2022,23.8792500495911,23.5930375681983,0.286212481392756
"775","HND",2023,24.6982002258301,23.5930375681983,1.10516265763177
"776","HND",2024,24.9050594965617,23.5930375681983,1.31202192836338
"777","IDN",1989,24.8007545471191,25.1352631621891,-0.334508615069918
"778","IDN",1990,24.6376272837321,25.1352631621891,-0.497635878456961
"779","IDN",1991,24.6174019177755,25.1352631621891,-0.517861244413588
"780","IDN",1992,24.5889050165812,25.1352631621891,-0.54635814560784
"781","IDN",1993,24.707097530365,25.1352631621891,-0.428165631824069
"782","IDN",1994,24.8266677856445,25.1352631621891,-0.308595376544528
"783","IDN",1995,24.811753431956,25.1352631621891,-0.323509730233084
"784","IDN",1996,24.8735367457072,25.1352631621891,-0.261726416481864
"785","IDN",1997,25.4561737378438,25.1352631621891,0.320910575654771
"786","IDN",1998,25.0054586728414,25.1352631621891,-0.12980448934767
"787","IDN",1999,24.7411322593689,25.1352631621891,-0.394130902820162
"788","IDN",2000,24.8913793563843,25.1352631621891,-0.243883805804781
"789","IDN",2001,24.9860876401265,25.1352631621891,-0.149175522062514
"790","IDN",2002,25.1439027786255,25.1352631621891,0.00863961643642952
"791","IDN",2003,25.0543527603149,25.1352631621891,-0.0809104018741174
"792","IDN",2004,25.0657537778219,25.1352631621891,-0.0695093843672012
"793","IDN",2005,25.0213702519735,25.1352631621891,-0.11389291021559
"794","IDN",2006,25.2046790122986,25.1352631621891,0.0694158501095252
"795","IDN",2007,24.9525055885315,25.1352631621891,-0.182757573657565
"796","IDN",2008,25.0622582435608,25.1352631621891,-0.0730049186282677
"797","IDN",2009,25.5079058011373,25.1352631621891,0.372642638948228
"798","IDN",2010,25.1457702318827,25.1352631621891,0.0105070696936735
"799","IDN",2011,25.1474525133769,25.1352631621891,0.0121893511878142
"800","IDN",2012,25.3378791809082,25.1352631621891,0.202616018719144
"801","IDN",2013,25.212596098582,25.1352631621891,0.0773329363928923
"802","IDN",2014,25.3076561292013,25.1352631621891,0.172392967012193
"803","IDN",2015,25.7775654792786,25.1352631621891,0.642302317089506
"804","IDN",2016,25.5032184918722,25.1352631621891,0.367955329683092
"805","IDN",2017,25.4326197306315,25.1352631621891,0.297356568442453
"806","IDN",2018,25.5263953208923,25.1352631621891,0.391132158703275
"807","IDN",2019,25.6852790514628,25.1352631621891,0.550015889273752
"808","IDN",2020,25.4631403287252,25.1352631621891,0.327877166536119
"809","IDN",2021,25.4997963905334,25.1352631621891,0.364533228344389
"810","IDN",2022,25.450159072876,25.1352631621891,0.314895910686918
"811","IDN",2023,26.0090312957764,25.1352631621891,0.873768133587308
"812","IDN",2024,25.8524894714355,25.1352631621891,0.717226309246488
"813","IND",1990,23.1944537162781,23.7063774585724,-0.511923742294311
"814","IND",1991,23.413037220637,23.7063774585724,-0.293340237935382
"815","IND",1992,23.3147131601969,23.7063774585724,-0.391664298375446
"816","IND",1993,23.4678061803182,23.7063774585724,-0.238571278254192
"817","IND",1994,23.3622466723124,23.7063774585724,-0.344130786259967
"818","IND",1995,23.5617267290751,23.7063774585724,-0.144650729497272
"819","IND",1996,23.4621097246806,23.7063774585724,-0.244267733891803
"820","IND",1997,23.0117260615031,23.7063774585724,-0.694651397069293
"821","IND",1998,23.7163478533427,23.7063774585724,0.00997039477030626
"822","IND",1999,23.6261065800985,23.7063774585724,-0.0802708784739181
"823","IND",2000,23.4843371709188,23.7063774585724,-0.222040287653606
"824","IND",2001,23.5688393910726,23.7063774585724,-0.137538067499797
"825","IND",2002,23.9166437784831,23.7063774585724,0.210266319910687
"826","IND",2003,23.6503615379333,23.7063774585724,-0.0560159206390374
"827","IND",2004,23.7047739028931,23.7063774585724,-0.00160355567932058
"828","IND",2005,23.6284867922465,23.7063774585724,-0.0778906663258851
"829","IND",2006,23.8918770154317,23.7063774585724,0.185499556859334
"830","IND",2007,23.766327381134,23.7063774585724,0.0599499225616462
"831","IND",2008,23.5307892163595,23.7063774585724,-0.175588242212932
"832","IND",2009,24.2401417096456,23.7063774585724,0.533764251073201
"833","IND",2010,24.1961337725321,23.7063774585724,0.489756313959759
"834","IND",2011,23.5564537843068,23.7063774585724,-0.149923674265544
"835","IND",2012,23.6477072238922,23.7063774585724,-0.0586702346801751
"836","IND",2013,23.4806884924571,23.7063774585724,-0.225688966115314
"837","IND",2014,23.6997879346212,23.7063774585724,-0.00658952395121304
"838","IND",2015,23.9720816612244,23.7063774585724,0.265704202651978
"839","IND",2016,24.3734836578369,23.7063774585724,0.667106199264527
"840","IND",2017,24.2368043263753,23.7063774585724,0.530426867802937
"841","IND",2018,24.0250326792399,23.7063774585724,0.318655220667523
"842","IND",2019,23.9806793530782,23.7063774585724,0.274301894505818
"843","IND",2020,23.7040727933248,23.7063774585724,-0.00230466524759976
"844","IND",2021,23.8131016095479,23.7063774585724,0.106724150975545
"845","IND",2022,23.9913300673167,23.7063774585724,0.284952608744305
"846","IND",2023,23.9872659047445,23.7063774585724,0.280888446172078
"847","IND",2024,24.2847228050232,23.7063774585724,0.578345346450806
"848","JAM",1990,25.5268915494283,25.6349746598138,-0.108083110385472
"849","JAM",1991,25.463729540507,25.6349746598138,-0.171245119306775
"850","JAM",1992,25.3755006790161,25.6349746598138,-0.259473980797662
"851","JAM",1993,25.2186827659607,25.6349746598138,-0.416291893853082
"852","JAM",1994,25.4421175320943,25.6349746598138,-0.192857127719456
"853","JAM",1995,25.4000469843547,25.6349746598138,-0.234927675459119
"854","JAM",1996,24.8219769795736,25.6349746598138,-0.812997680240208
"855","JAM",1997,25.4059357643127,25.6349746598138,-0.229038895501031
"856","JAM",1998,25.8728756904602,25.6349746598138,0.23790103064643
"857","JAM",1999,25.0614374478658,25.6349746598138,-0.573537211947972
"858","JAM",2000,25.0904601414998,25.6349746598138,-0.544514518313939
"859","JAM",2001,25.3994596799215,25.6349746598138,-0.235514979892308
"860","JAM",2002,25.6049860318502,25.6349746598138,-0.029988627963597
"861","JAM",2003,25.6821756362915,25.6349746598138,0.047200976477729
"862","JAM",2004,25.5424528121948,25.6349746598138,-0.0925218476189507
"863","JAM",2005,25.5383799870809,25.6349746598138,-0.0965946727328841
"864","JAM",2006,25.7813024520874,25.6349746598138,0.146327792273627
"865","JAM",2007,25.6507356961568,25.6349746598138,0.0157610363430436
"866","JAM",2008,25.3143486976624,25.6349746598138,-0.320625962151421
"867","JAM",2009,25.6857794125875,25.6349746598138,0.0508047527737077
"868","JAM",2010,25.5546162923177,25.6349746598138,-0.0803583674960677
"869","JAM",2011,25.4368875821431,25.6349746598138,-0.198087077670628
"870","JAM",2012,25.5652980804443,25.6349746598138,-0.0696765793694389
"871","JAM",2013,25.8053347269694,25.6349746598138,0.170360067155627
"872","JAM",2014,25.9153753916423,25.6349746598138,0.280400731828479
"873","JAM",2015,26.1868527730306,25.6349746598138,0.551878113216823
"874","JAM",2016,26.0906963348389,25.6349746598138,0.455721675025092
"875","JAM",2017,26.0921761194865,25.6349746598138,0.457201459672717
"876","JAM",2018,26.1094767252604,25.6349746598138,0.474502065446643
"877","JAM",2019,26.4520848592122,25.6349746598138,0.817110199398464
"878","JAM",2020,26.4880569775899,25.6349746598138,0.853082317776149
"879","JAM",2021,26.2190435727437,25.6349746598138,0.584068912929958
"880","JAM",2022,26.0779215494792,25.6349746598138,0.442946889665393
"881","JAM",2023,26.6842540105184,25.6349746598138,1.04927935070462
"882","JAM",2024,26.6772940953573,25.6349746598138,1.04231943554348
"883","KHM",1990,27.268979549408,27.4309293111165,-0.161949761708577
"884","KHM",1991,27.2615030606588,27.4309293111165,-0.169426250457764
"885","KHM",1992,27.0310988426208,27.4309293111165,-0.399830468495686
"886","KHM",1993,26.6574190457662,27.4309293111165,-0.773510265350343
"887","KHM",1994,26.9543115297953,27.4309293111165,-0.476617781321206
"888","KHM",1995,27.1659596761068,27.4309293111165,-0.264969635009766
"889","KHM",1996,26.8715305328369,27.4309293111165,-0.559398778279622
"890","KHM",1997,27.206595102946,27.4309293111165,-0.224334208170571
"891","KHM",1998,28.0254545211792,27.4309293111165,0.594525210062663
"892","KHM",1999,26.5503489176432,27.4309293111165,-0.880580393473306
"893","KHM",2000,27.0002268155416,27.4309293111165,-0.430702495574952
"894","KHM",2001,27.4194366137187,27.4309293111165,-0.0114926973978662
"895","KHM",2002,27.8008039792379,27.4309293111165,0.369874668121337
"896","KHM",2003,27.5937115351359,27.4309293111165,0.16278222401937
"897","KHM",2004,27.4923721949259,27.4309293111165,0.0614428838094092
"898","KHM",2005,27.4536431630452,27.4309293111165,0.0227138519287102
"899","KHM",2006,27.5142219861348,27.4309293111165,0.0832926750183098
"900","KHM",2007,27.2198416392008,27.4309293111165,-0.211087671915688
"901","KHM",2008,26.9564407666524,27.4309293111165,-0.474488544464112
"902","KHM",2009,27.0469042460124,27.4309293111165,-0.384025065104165
"903","KHM",2010,27.9951995213826,27.4309293111165,0.564270210266113
"904","KHM",2011,27.2127445538839,27.4309293111165,-0.218184757232667
"905","KHM",2012,27.8954995473226,27.4309293111165,0.464570236206054
"906","KHM",2013,27.5879904429118,27.4309293111165,0.157061131795249
"907","KHM",2014,27.5636828740438,27.4309293111165,0.132753562927245
"908","KHM",2015,28.1075479189555,27.4309293111165,0.67661860783895
"909","KHM",2016,28.1314403216044,27.4309293111165,0.700511010487876
"910","KHM",2017,27.5956252415975,27.4309293111165,0.164695930480956
"911","KHM",2018,27.7620558738708,27.4309293111165,0.331126562754314
"912","KHM",2019,28.113335609436,27.4309293111165,0.682406298319499
"913","KHM",2020,27.7409332593282,27.4309293111165,0.310003948211669
"914","KHM",2021,27.3157269159953,27.4309293111165,-0.115202395121255
"915","KHM",2022,27.3263955116272,27.4309293111165,-0.104533799489339
"916","KHM",2023,27.7486128807068,27.4309293111165,0.317683569590251
"917","KHM",2024,28.3232769966125,27.4309293111165,0.892347685496013
"918","KNA",1990,25.8913803100586,26.1621689690484,-0.270788658989801
"919","KNA",1991,25.8098470369975,26.1621689690484,-0.352321932050916
"920","KNA",1992,25.8844132423401,26.1621689690484,-0.277755726708307
"921","KNA",1993,25.9003183046977,26.1621689690484,-0.261850664350721
"922","KNA",1994,25.7403763135274,26.1621689690484,-0.421792655520971
"923","KNA",1995,26.189782778422,26.1621689690484,0.0276138093736442
"924","KNA",1996,25.8120220502218,26.1621689690484,-0.350146918826635
"925","KNA",1997,26.1214310328166,26.1621689690484,-0.0407379362318245
"926","KNA",1998,26.5472292900085,26.1621689690484,0.38506032096015
"927","KNA",1999,26.0439001719157,26.1621689690484,-0.118268797132703
"928","KNA",2000,25.8664557139079,26.1621689690484,-0.295713255140516
"929","KNA",2001,26.1088700294495,26.1621689690484,-0.0532989395989318
"930","KNA",2002,26.2036692301432,26.1621689690484,0.0415002610948356
"931","KNA",2003,26.2922434806824,26.1621689690484,0.130074511633978
"932","KNA",2004,26.0781394640605,26.1621689690484,-0.084029504987928
"933","KNA",2005,26.5134590466817,26.1621689690484,0.351290077633326
"934","KNA",2006,26.2963123321533,26.1621689690484,0.134143363104926
"935","KNA",2007,26.3090712229411,26.1621689690484,0.146902253892687
"936","KNA",2008,25.8790321350098,26.1621689690484,-0.283136834038629
"937","KNA",2009,26.0832586288452,26.1621689690484,-0.0789103402031799
"938","KNA",2010,26.7143799463908,26.1621689690484,0.552210977342394
"939","KNA",2011,26.1684296925863,26.1621689690484,0.00626072353786711
"940","KNA",2012,26.2344714800517,26.1621689690484,0.0723025110032829
"941","KNA",2013,26.1199601491292,26.1621689690484,-0.0422088199191641
"942","KNA",2014,26.0891901652018,26.1621689690484,-0.0729788038465706
"943","KNA",2015,26.2975465456645,26.1621689690484,0.135377576616076
"944","KNA",2016,26.4382802645365,26.1621689690484,0.276111295488146
"945","KNA",2017,26.2991544405619,26.1621689690484,0.136985471513537
"946","KNA",2018,26.0265259742737,26.1621689690484,-0.135642994774713
"947","KNA",2019,26.3073298136393,26.1621689690484,0.145160844590929
"948","KNA",2020,26.4899690945943,26.1621689690484,0.327800125545924
"949","KNA",2021,26.270762125651,26.1621689690484,0.108593156602648
"950","KNA",2022,26.1743076642354,26.1621689690484,0.012138695187037
"951","KNA",2023,26.7188221613566,26.1621689690484,0.556653192308215
"952","KNA",2024,27.1689335505168,26.1621689690484,1.00676458146837
"953","LAO",1990,22.7581780751546,23.0473001480103,-0.289122072855633
"954","LAO",1991,23.0318576494853,23.0473001480103,-0.0154424985249833
"955","LAO",1992,22.451144695282,23.0473001480103,-0.596155452728272
"956","LAO",1993,22.4425530433655,23.0473001480103,-0.604747104644776
"957","LAO",1994,22.7259747187297,23.0473001480103,-0.321325429280598
"958","LAO",1995,22.6508728663127,23.0473001480103,-0.396427281697591
"959","LAO",1996,22.4503135681152,23.0473001480103,-0.59698657989502
"960","LAO",1997,22.7855292956034,23.0473001480103,-0.261770852406819
"961","LAO",1998,23.625802675883,23.0473001480103,0.578502527872722
"962","LAO",1999,22.6258875528971,23.0473001480103,-0.421412595113118
"963","LAO",2000,22.6461143493652,23.0473001480103,-0.40118579864502
"964","LAO",2001,22.9583760897319,23.0473001480103,-0.0889240582784012
"965","LAO",2002,23.0271716117859,23.0473001480103,-0.0201285362243659
"966","LAO",2003,23.0982650121053,23.0473001480103,0.0509648640950502
"967","LAO",2004,22.663108030955,23.0473001480103,-0.384192117055257
"968","LAO",2005,23.056782245636,23.0473001480103,0.00948209762573171
"969","LAO",2006,23.1900323232015,23.0473001480103,0.142732175191242
"970","LAO",2007,23.0153849919637,23.0473001480103,-0.0319151560465514
"971","LAO",2008,22.3671522140503,23.0473001480103,-0.680147933959962
"972","LAO",2009,23.0872693061829,23.0473001480103,0.0399691581726067
"973","LAO",2010,23.573612054189,23.0473001480103,0.52631190617879
"974","LAO",2011,22.3820481300354,23.0473001480103,-0.665252017974854
"975","LAO",2012,23.5106959342957,23.0473001480103,0.4633957862854
"976","LAO",2013,23.0835259755452,23.0473001480103,0.0362258275349916
"977","LAO",2014,23.1937146186829,23.0473001480103,0.146414470672607
"978","LAO",2015,23.6406636238098,23.0473001480103,0.59336347579956
"979","LAO",2016,23.5956594149272,23.0473001480103,0.548359266916911
"980","LAO",2017,23.4030400911967,23.0473001480103,0.355739943186443
"981","LAO",2018,23.2522498766581,23.0473001480103,0.204949728647868
"982","LAO",2019,24.1303022702535,23.0473001480103,1.08300212224324
"983","LAO",2020,23.7539002100627,23.0473001480103,0.706600062052409
"984","LAO",2021,23.3870145479838,23.0473001480103,0.339714399973552
"985","LAO",2022,23.3074434598287,23.0473001480103,0.260143311818439
"986","LAO",2023,23.886382261912,23.0473001480103,0.839082113901775
"987","LAO",2024,24.1843891143799,23.0473001480103,1.13708896636963
"988","LCA",1990,26.2668981552124,26.5656714068519,-0.298773251639471
"989","LCA",1991,26.1111866633097,26.5656714068519,-0.454484743542139
"990","LCA",1992,26.1829080581665,26.5656714068519,-0.382763348685369
"991","LCA",1993,26.3067347208659,26.5656714068519,-0.258936685985987
"992","LCA",1994,26.1182934443156,26.5656714068519,-0.447377962536279
"993","LCA",1995,26.5296238263448,26.5656714068519,-0.0360475805070664
"994","LCA",1996,26.2849307060242,26.5656714068519,-0.280740700827703
"995","LCA",1997,26.4678626060486,26.5656714068519,-0.0978088008032891
"996","LCA",1998,26.8763578732808,26.5656714068519,0.310686466428969
"997","LCA",1999,26.5071425437927,26.5656714068519,-0.0585288630591485
"998","LCA",2000,26.1976925532023,26.5656714068519,-0.367978853649561
"999","LCA",2001,26.4138450622559,26.5656714068519,-0.151826344596014
"1000","LCA",2002,26.5391640663147,26.5656714068519,-0.0265073405371758
"1001","LCA",2003,26.6070394515991,26.5656714068519,0.041368044747248
"1002","LCA",2004,26.4994700749715,26.5656714068519,-0.0662013318803574
"1003","LCA",2005,26.8504541714986,26.5656714068519,0.284782764646742
"1004","LCA",2006,26.6513223648071,26.5656714068519,0.0856509579552558
"1005","LCA",2007,26.6523294448853,26.5656714068519,0.0866580380333808
"1006","LCA",2008,26.3972900708516,26.5656714068519,-0.16838133600023
"1007","LCA",2009,26.6965972582499,26.5656714068519,0.130925851398047
"1008","LCA",2010,27.1259314219157,26.5656714068519,0.560260015063818
"1009","LCA",2011,26.592443784078,26.5656714068519,0.0267723772260879
"1010","LCA",2012,26.7376810709635,26.5656714068519,0.17200966411167
"1011","LCA",2013,26.6574068069458,26.5656714068519,0.0917354000939277
"1012","LCA",2014,26.5532565116882,26.5656714068519,-0.0124148951636407
"1013","LCA",2015,26.7395822207133,26.5656714068519,0.173910813861426
"1014","LCA",2016,26.8615147272746,26.5656714068519,0.295843320422705
"1015","LCA",2017,26.7512806256612,26.5656714068519,0.18560921880934
"1016","LCA",2018,26.4522153536479,26.5656714068519,-0.113456053204004
"1017","LCA",2019,26.7472786903381,26.5656714068519,0.181607283486262
"1018","LCA",2020,26.861306031545,26.5656714068519,0.295634624693129
"1019","LCA",2021,26.7650858561198,26.5656714068519,0.19941444926792
"1020","LCA",2022,26.5034093856812,26.5656714068519,-0.0622620211707208
"1021","LCA",2023,27.0461214383443,26.5656714068519,0.480450031492445
"1022","LCA",2024,27.5644203821818,26.5656714068519,0.998748975329931
"1023","LKA",1990,26.6065004666646,26.5912910673353,0.0152093993292901
"1024","LKA",1991,26.5782335599263,26.5912910673353,-0.0130575074089911
"1025","LKA",1992,26.3373456001282,26.5912910673353,-0.253945467207167
"1026","LKA",1993,26.4135397275289,26.5912910673353,-0.177751339806452
"1027","LKA",1994,26.2113849322001,26.5912910673353,-0.379906135135226
"1028","LKA",1995,26.5025324821472,26.5912910673353,-0.0887585851881241
"1029","LKA",1996,26.3373808860779,26.5912910673353,-0.25391018125746
"1030","LKA",1997,26.608988126119,26.5912910673353,0.0176970587836358
"1031","LKA",1998,27.1458789507548,26.5912910673353,0.554587883419462
"1032","LKA",1999,26.1643393834432,26.5912910673353,-0.426951683892145
"1033","LKA",2000,26.1395762761434,26.5912910673353,-0.45171479119195
"1034","LKA",2001,26.4928363164266,26.5912910673353,-0.098454750908747
"1035","LKA",2002,26.5687519709269,26.5912910673353,-0.0225390964084191
"1036","LKA",2003,26.602118174235,26.5912910673353,0.0108271068996864
"1037","LKA",2004,26.5745199521383,26.5912910673353,-0.0167711151970771
"1038","LKA",2005,26.8042518297831,26.5912910673353,0.212960762447782
"1039","LKA",2006,26.5618724822998,26.5912910673353,-0.0294185850355362
"1040","LKA",2007,26.480523109436,26.5912910673353,-0.110767957899306
"1041","LKA",2008,26.4087545077006,26.5912910673353,-0.182536559634737
"1042","LKA",2009,26.7625602086385,26.5912910673353,0.171269141303167
"1043","LKA",2010,26.715916633606,26.5912910673353,0.124625566270616
"1044","LKA",2011,26.4945821762085,26.5912910673353,-0.0967088911268448
"1045","LKA",2012,26.7238720258077,26.5912910673353,0.132580958472357
"1046","LKA",2013,26.5612661043803,26.5912910673353,-0.03002496295505
"1047","LKA",2014,26.6078646977743,26.5912910673353,0.0165736304389092
"1048","LKA",2015,26.671507358551,26.5912910673353,0.0802162912156845
"1049","LKA",2016,27.2243339220683,26.5912910673353,0.633042854732938
"1050","LKA",2017,26.7533485094706,26.5912910673353,0.162057442135282
"1051","LKA",2018,26.3777902921041,26.5912910673353,-0.213500775231257
"1052","LKA",2019,26.9114985466003,26.5912910673353,0.320207479265001
"1053","LKA",2020,27.0013632774353,26.5912910673353,0.410072210099962
"1054","LKA",2021,26.6154867808024,26.5912910673353,0.0241957134670692
"1055","LKA",2022,26.4576625823975,26.5912910673353,-0.13362848493788
"1056","LKA",2023,26.8883714675903,26.5912910673353,0.297080400254991
"1057","LKA",2024,27.2819016774495,26.5912910673353,0.690610610114202
"1058","MDV",1990,27.1090278625488,27.2422943645053,-0.133266501956516
"1059","MDV",1991,27.1394673983256,27.2422943645053,-0.102826966179741
"1060","MDV",1992,26.9103185335795,27.2422943645053,-0.331975830925835
"1061","MDV",1993,26.8328371047974,27.2422943645053,-0.409457259707981
"1062","MDV",1994,26.9857358932495,27.2422943645053,-0.256558471255833
"1063","MDV",1995,27.1004203160604,27.2422943645053,-0.141874048444961
"1064","MDV",1996,26.851415793101,27.2422943645053,-0.39087857140435
"1065","MDV",1997,27.0856506029765,27.2422943645053,-0.156643761528862
"1066","MDV",1998,27.4918154080709,27.2422943645053,0.249521043565537
"1067","MDV",1999,26.8899827003479,27.2422943645053,-0.352311664157444
"1068","MDV",2000,27.0077198346456,27.2422943645053,-0.234574529859756
"1069","MDV",2001,27.0746776262919,27.2422943645053,-0.167616738213432
"1070","MDV",2002,27.2093911170959,27.2422943645053,-0.0329032474093971
"1071","MDV",2003,27.282651424408,27.2422943645053,0.0403570599026146
"1072","MDV",2004,27.1289715766907,27.2422943645053,-0.113322787814671
"1073","MDV",2005,27.3075936635335,27.2422943645053,0.0652992990281831
"1074","MDV",2006,27.1362492243449,27.2422943645053,-0.106045140160454
"1075","MDV",2007,27.3355768521627,27.2422943645053,0.0932824876573335
"1076","MDV",2008,27.1045029958089,27.2422943645053,-0.137791368696426
"1077","MDV",2009,27.3114856084188,27.2422943645053,0.069191243913437
"1078","MDV",2010,27.4588505427043,27.2422943645053,0.216556178198921
"1079","MDV",2011,27.2770331700643,27.2422943645053,0.0347388055589448
"1080","MDV",2012,27.3685479164124,27.2422943645053,0.126253551907009
"1081","MDV",2013,27.3484525680542,27.2422943645053,0.106158203548855
"1082","MDV",2014,27.3254464467367,27.2422943645053,0.0831520822313081
"1083","MDV",2015,27.5793840090434,27.2422943645053,0.337089644538032
"1084","MDV",2016,27.6106905937195,27.2422943645053,0.368396229214138
"1085","MDV",2017,27.4545423189799,27.2422943645053,0.212247954474556
"1086","MDV",2018,27.3157156308492,27.2422943645053,0.0734212663438569
"1087","MDV",2019,27.6081167856852,27.2422943645053,0.365822421179878
"1088","MDV",2020,27.7355872790019,27.2422943645053,0.493292914496529
"1089","MDV",2021,27.5825465520223,27.2422943645053,0.340252187516953
"1090","MDV",2022,27.3339085578918,27.2422943645053,0.0916141933865013
"1091","MDV",2023,27.5269869168599,27.2422943645053,0.284692552354599
"1092","MDV",2024,28.0203762054443,27.2422943645053,0.778081840938992
