Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Solomon Islands,SLB,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2406.03265200398,2475.69705705698,2709.27492478499,2736.71794563922,2873.82954069923,3073.66694911566,3035.13512060106,2924.21781679191,2881.46596213543,2791.65673202239,2333.26711853596,2096.81898658676,1991.24313362582,2073.05387505966,2182.32376012724,2290.93288605984,2332.82378072206,2364.12217965125,2455.91694984953,2469.63186742907,2646.41576680213,2774.61654235795,2772.72416545197,2844.78862065644,2806.28944002682,2782.14048300689,2864.482092168,2881.32415467723,2890.3239528928,2872.26847938405,2710.11738267433,2714.19319555387,2716.38167782549,2735.51632934578
Solomon Islands,SLB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,44.8190197841727,44.8583679691184,44.9158131526129,44.9827266218555,45.0541633640225,45.1430740288458,45.2425505099219,45.340615155292,45.4471162935361,45.5752278078486,45.7328750875122,46.1406542201061,46.7352846574461,47.2389945186708,47.6799979183472,48.014434959288,48.1726663122331,48.2029753664688,48.1646982258826,48.0719532476621,47.9346765496345,47.7610027002775,47.5534465534466,47.3180546410524,47.0474501936266,46.7252374552375,46.3978152184345,46.1062886193702,45.829762480234,45.5597430692762,45.3054796781323,45.0547607818477,44.7915258253844,44.5258278014773,44.2691379667466,44.0238119987526,43.7818110234181,43.531977750885,43.2776341741293,43.0143871077775,42.7855113685917,42.6018687768935,42.4240810807513,42.2514155499641,42.0821984590438,41.9189365080023,41.7714182066536,41.6357687681201,41.4952684200224,41.3432455499698,41.1846182457783,41.0342934438101,40.9028422976156,40.7802666712457,40.6496416408105,40.5061534945973,40.3487013255809,40.1746178728905,39.9847402119685,39.783153306775,39.5719414546352,39.3373040371491,39.1094512079362,38.89079845413
Solomon Islands,SLB,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.6,..,..,..,..,..,..,26.6,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0421398,0.0931523,0.132223,0.199938,0.294817,0.385995,0.473199,0.439465,0.371684,0.316668,0.216402,0.222078,0.247441,0.170052,0.209843,0.143515,0.134319,0.131132,0.107033,..
Solomon Islands,SLB,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,..,..
Solomon Islands,SLB,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11800.0001907349,10300.0001907349,13800.0001907349,15800.0001907349,..,5199.99980926514,..,..,6599.99990463257,5599.99990463257,9399.99961853027,11500,13699.9998092651,16299.9992370605,18299.9992370605,20500,22899.9996185303,23899.9996185303,24399.9996185303,20100.0003814697,21600.0003814697,23200.0007629395,25700.0007629395,27899.9996185303,28899.9996185303,4400.00009536743,..,..,..
Solomon Islands,SLB,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.9,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,5.768,6.038,6.321,6.616,6.924,7.245,7.579,7.928,8.292,8.67,8.917,8.958,8.999,9.041,9.083,9.125,9.271,9.583,9.904,10.235,10.576,10.927,11.288,11.659,12.041,12.433,12.837,13.111,13.298,13.486,13.677,13.87,14.065,14.262,14.462,14.664,14.869,15.076,15.285,15.496,15.813,16.201,16.597,17.001,17.413,17.832,18.259,18.694,19.138,19.589,20.048,20.508,20.97,21.433,21.896,22.36,22.823,23.286,23.749,24.21,24.67,25.128,25.584,26.037
Somalia,SOM,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1056.77574711559,1012.89248159411,1022.67349236849,799.222656487717,802.174926404216,836.384737069016,817.606168390166,836.569740748499,862.711846791631,888.349157109073,914.874192369749,949.070168781,985.144525600421,1017.74180961016,1053.66248156406,1088.95722123954,1127.04445795087,1168.15877864747,1216.05939905169,1265.46740799052,1329.16302347301,1392.66512120891,1311.49266980256,1361.80508574313,1447.80122873608,1483.71099606852,1562.31615800855,1551.91709079955,1550.87588343193,1460.34515369261,1461.9687916597,1452.34335671571,1452.35753152516
Somalia,SOM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,44.3241131530216,44.5592460100232,44.7421991496372,44.8911890708762,44.9845842248192,44.9315375367224,44.7887311344454,44.6616725729771,44.5507329253033,44.455075057075,44.3744210189958,44.3085814462591,44.2568380212395,44.2189687783417,44.167551540626,44.1080015926062,44.0719173728056,44.0808809069773,44.1506410088697,44.2508365513838,44.3680301672196,44.5173900721456,44.6946766569133,44.884284331185,45.0904334646801,45.3095381333649,45.5389234168126,45.778341280614,46.0790722831952,46.4372632145707,46.7716435645149,46.7376654081575,46.3387123634413,46.2461762141299,46.4267546247727,46.5878742409093,46.7248693534249,46.8451431950065,46.9550800299174,47.054915397844,47.1422347048346,47.2213809954131,47.3038998353275,47.4016400737814,47.5504144882934,47.8094382004438,48.1604172768907,48.4164998814545,48.4470312221559,48.3653760000928,48.2706052088738,48.1684151074286,48.0728178637434,47.9857630644969,47.9021521522462,47.8223388105695,47.7460088952187,47.6576639973262,47.5527320627832,47.4423936900504,47.3397119329059,47.2522441515469,47.1644796812458,47.0537474594382
Somalia,SOM,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.320997,0.466215,0.524758,0.593903,0.641171,0.656985,..,0.611317,0.714664,0.688999,0.668468,..
Somalia,SOM,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,..,..
Somalia,SOM,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.312,17.835,18.372,18.92,19.453,19.964,20.487,21.02,21.563,22.115,22.678,23.251,23.835,24.427,25.03,25.498,25.748,25.999,26.252,26.507,26.763,27.021,27.28,27.541,27.804,28.067,28.333,28.627,28.969,29.312,29.658,30.007,30.359,30.711,31.067,31.425,31.785,32.147,32.511,32.878,33.247,33.617,33.99,34.756,35.531,36.311,37.1,34.404,36.011,37.645,39.31,41,41.558,42.117,42.679,43.245,43.816,44.391,44.971,45.554,46.141,46.731,47.324,47.92
South Africa,ZAF,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11042.351855639,10653.829875095,10213.9906260514,10154.0543022847,10299.149312418,10445.0701427855,10729.4302709963,10856.8414815658,10776.1725053704,10912.8220026319,11262.1971392818,11464.2908201421,11780.8059016824,12016.6568952176,12447.0010423088,12980.5755394005,13576.5270157238,14159.9979787651,14447.220041547,14056.8336224463,14312.3497051209,14580.46556076,14732.7190353356,14894.6996436587,14869.0479011748,14756.3512068385,14710.7288235681,14823.5515244921,14870.9528576972,14717.7622734206,13671.8314305776,14172.5442514653,14322.330282847,14284.3399167492
South Africa,ZAF,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.4521657745093,42.3017099803234,42.2245222548294,42.1232093731285,42.0756715938212,42.0970075144912,42.1197041643382,42.1320713663736,42.1252793960326,42.115348150471,42.1109863636749,42.0123973137417,41.7963418539404,41.545606886378,41.3104015246471,41.1000915142078,40.9160553489963,40.6244412305772,40.2107667826927,39.8312772163556,39.5003381975471,39.2972970550312,39.1820672905327,39.0092447629977,38.7803922073062,38.4949881734831,38.2323331522298,38.1271824703961,38.1732326433438,38.311148628694,38.4964392263621,38.7678071634523,39.0626558356045,39.2122252090487,39.1476778273098,38.8888062870066,38.4861013778872,37.8622902435447,37.0609936173899,36.1941912617258,35.2406061055493,34.2356953506007,33.2318300544142,32.2791043252836,31.4321024862164,30.727000178866,30.1437091866371,29.6558154157421,29.302695663228,29.0189318790711,28.7358473643723,28.5212185867199,28.4282531163354,28.4237501340174,28.3948885310607,28.2753516576484,28.365853602124,28.5860959589855,28.68152980046,28.7452694924885,28.7396723302935,28.6729624931736,28.5507958905087,28.299399244332
South Africa,ZAF,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.5,..,..,..,..,..,..,36.8,..,..,..,..,28.3,..,..,18.7,..,18,..,..,..,20.5,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.00555817,0.0418822,0.12247,0.333986,0.670247,0.748091,0.833421,0.929855,1.41945,1.71148,2.05866,2.954,3.06919,2.48459,2.00974,1.94879,1.88868,2.09834,2.15159,2.75541,3.12297,3.40566
South Africa,ZAF,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,..,..
South Africa,ZAF,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4684000,5186000,5170000,5898000,6026000,6001000,5908000,6550000,6640000,6815000,7518000,8509000,9208000,9729000,9532000,11303000,12097000,13069000,14318000,14530000,13952000,15121000,14975000,15004000,14797000,3886600.09765625,..,..,..
South Africa,ZAF,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.7,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,46.619,46.793,46.906,47.02,47.134,47.248,47.362,47.476,47.59,47.704,47.809,47.869,47.929,47.989,48.049,48.109,48.169,48.229,48.289,48.349,48.425,48.591,48.756,48.922,49.088,49.372,49.905,50.439,50.972,51.505,52.037,52.554,53.038,53.521,54.004,54.486,54.967,55.449,55.93,56.411,56.891,57.368,57.898,58.446,58.993,59.536,60.077,60.616,61.154,61.687,62.218,62.746,63.272,63.793,64.312,64.828,65.341,65.85,66.355,66.856,67.354,67.847,68.335,68.819
South Sudan,SSD,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,41.436109726389,41.4056616026095,41.4112195757736,41.5080205326426,41.7050080276466,42.0028712103427,42.3660371612766,42.7083690582511,43.0123937487066,43.2840842892627,43.5270723111576,43.7271403034849,43.8881472052026,44.0169283229434,44.1203507210213,44.2166254872214,44.3101101056421,44.4028245263094,44.4921320820208,44.5729956469813,44.6494666522901,44.7215050492959,44.7764390653429,44.8812570501857,45.0863331811875,45.3540224879036,45.6346361688473,45.9662346820477,45.5282469196007,45.073673271859,45.4189668850642,45.6940613516848,46.0225896107077,46.4097039310626,46.7074954164636,46.9724261923589,47.3127902770505,47.5745250773762,47.4837422509876,47.2520937515224,47.1240336707831,47.0620294440584,47.1507715372767,47.2094142083789,46.9088818103577,46.3098982213018,45.6165669740783,44.882901724288,44.2134383271049,43.6820517949148,42.9932483356314,42.340352726971,42.0684814132311,42.0184672634175,42.7133504014814,43.5325765582742,44.4541823884736,46.0244015291288,46.8495250679644,46.3753914032091,45.4975223517279,44.713710970763,43.8652000403,42.9634064870523
South Sudan,SSD,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.5,..,..,..,..,..,..,67.3,..,..,..,..,..,..,..
South Sudan,SSD,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.05213E-05,3.88798E-05,0.000158048,0.000895554,0.00089007,0.00135043,0.00138503,0.00194948,0.0019757,0.00191876,..,0.00184064,0.00181469,0.00174165
South Sudan,SSD,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,900,900,900,900,900,900,900,900,900,900,..,..
South Sudan,SSD,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.9,..,..,..,..,..,..,..
South Sudan,SSD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,8.748,8.737,8.725,8.714,8.702,8.69,8.679,8.667,8.656,8.645,8.633,8.622,8.61,8.599,8.587,8.576,8.565,8.553,8.542,8.531,8.519,8.508,8.497,8.708,9.261,9.844,10.461,11.111,11.797,12.517,13.276,14.074,14.912,15.626,15.749,15.873,15.997,16.123,16.249,16.376,16.504,16.632,16.761,16.891,17.023,17.154,17.287,17.42,17.555,17.701,17.86,18.032,18.217,18.415,18.626,18.852,19.092,19.346,19.615,19.899,20.199,20.514,20.846,21.195
Spain,ESP,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31353.7109884573,32070.2451141543,32210.1082603295,31712.9908990991,32314.5568099396,33059.3934712603,33797.8918619851,34902.6661256338,36285.4976301382,37761.5504056123,39565.1933957311,40836.8719530901,41363.6582828152,41833.6710457448,42402.0436363945,43214.3592577387,44233.2555241466,44987.2430302492,44667.9933884536,42608.0181311321,42481.396089892,41985.9763889869,40717.1994237145,40277.5590195081,40962.0167898,42567.3662619036,43823.4508776186,45021.7922539543,45849.0498869727,46424.2866260789,41038.9814959965,43620.6040614123,45787.6980240078,46356.6080807018
Spain,ESP,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,27.438425782382,27.3989793455382,27.4229730714762,27.3915983417331,27.4143244678932,27.5310787493572,27.6544899397431,27.7479169970303,27.7947356895547,27.850995827065,27.8749452876053,27.8521775392017,27.7758320149637,27.651836752992,27.5068846082399,27.3370013353586,27.1837920318025,27.0148668907215,26.7587954931126,26.3913801633278,25.9622271787015,25.4811569857962,24.9498810612322,24.4216101961343,23.8783962676891,23.305574559315,22.6937697533279,22.03735243474,21.3548562902906,20.6420749561141,19.8839137854058,19.1340973549726,18.4469358461959,17.7958914850633,17.1640361929627,16.5774250548913,16.0532331945023,15.5982386233745,15.21612718524,14.9108243473127,14.6869070832831,14.542694260092,14.4729083647569,14.464341401744,14.4613763989692,14.4690005400892,14.5260294194217,14.5956633040401,14.7035045362781,14.8474009059568,14.9735760309309,15.0766482201479,15.1496388763887,15.1885925463172,15.1900219588908,15.1562020326701,15.0953337415246,15.0091846115234,14.8623367438776,14.6477912843276,14.3956333577662,14.10691172214,13.7978723714063,13.46492562468
Spain,ESP,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,0.2,..,..,..,..,0.5,..,..,1.2,1,1.5,1.5,1,1,0.7,0.7,..,..,0.8,0.8,0.7,0.8,0.4,0.5,0.8,0.7,1.1,0.9,1.1,0.8,0.9,1.1,0.7,0.8,0.8,0.9,0.6,..,..
Spain,ESP,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.186149,1.13127,2.98761,4.99201,7.86734,11.4543,15.0778,17.6986,19.7598,21.0155,22.7418,23.7623,24.5107,26.1459,27.8359,29.0099,30.1986,31.2965,32.2277,32.922,33.9528,34.9302,35.7846,38.0836
Spain,ESP,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,..,..
Spain,ESP,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52460000,55077000,62415000,68068000,72040000,74580000,75564000,79313000,82326000,85981000,92563000,96152000,98907000,97670000,91899000,93744000,99187000,98128000,103231000,107144000,109834000,115561000,121717000,124456000,126170000,36410000,..,..,..
Spain,ESP,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12709000,13042000,13754000,14254000,15944000,14916000,13434000,13952000,17625000,18277000,20274000,22287000,22816000,6236000,..,..,..
Spain,ESP,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.1,3.2,3.4,3.5,3,5.5,5.6,5,4.8,4.2,3.9,3.6,4.2,3.3,..,..
Spain,ESP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,56.567,57.303,58.308,59.306,60.298,61.278,62.251,63.214,64.168,65.108,66.038,66.848,67.541,68.224,68.901,69.57,70.231,70.883,71.527,72.162,72.789,73.279,73.515,73.749,73.982,74.213,74.444,74.673,74.9,75.126,75.351,75.528,75.61,75.692,75.774,75.856,75.938,76.019,76.1,76.181,76.262,76.343,76.533,76.778,77.022,77.263,77.502,77.74,77.976,78.21,78.442,78.673,78.902,79.133,79.366,79.602,79.84,80.08,80.321,80.565,80.81,81.056,81.304,81.552
Sri Lanka,LKA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4335.77214930913,4479.8823810762,4621.83680334658,4884.99236523841,5105.23963654242,5336.89717114397,5495.87760587603,5807.77611132036,6044.06447501146,6266.98151085651,6605.51426933762,6453.96825131189,6642.9857095147,6967.42469468502,7276.22205742004,7658.30901234181,8163.8895543906,8628.47702462278,9048.59829962038,9278.78706409936,9932.33791947946,10694.4952310983,11530.6551349047,11932.7771791771,12629.479251718,13100.691006038,13705.7116837621,14536.0235463718,14759.8249813017,14637.4443774375,13886.6513411661,14316.1364925465,13249.4135339298,13029.5242622749
Sri Lanka,LKA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,41.2936637608129,41.3210414663439,41.2500258715549,41.1369712690636,41.0577407188999,40.9752035844492,40.8305859573619,40.656315335708,40.4594526039277,40.2239106898661,39.9423865276687,39.6110197108154,39.2362179842327,38.8095942994154,38.3276957486938,37.8398768019041,37.4019799901798,37.0133665370617,36.6661925017354,36.3686393281049,36.1016885807207,35.8491966336025,35.5458695401112,35.1599879745383,34.7466597658761,34.3167444034546,33.8633790487128,33.3850462004338,32.8879883143508,32.4220683401807,31.9786267152458,31.5141221765114,31.0349873474116,30.5004403355251,29.8882356977759,29.2584832215633,28.6355670998279,28.0591150066893,27.5671479094581,27.1363301232006,26.7918624956867,26.5288638775071,26.3183310360609,26.163259110675,26.0345679374663,25.923273036423,25.8275876055939,25.7341272543935,25.657910514789,25.5959234226389,25.5182080316926,25.4233483467018,25.3398950866167,25.2612010743168,25.1514433725872,24.9875876995491,24.7700403080554,24.5163619667024,24.2365751636531,23.9286831426114,23.5872127477129,23.2146568660107,22.8178104183359,22.4145832894658
Sri Lanka,LKA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.2,..,..,..,..,11.6,..,..,..,..,11.8,..,..,..,..,..,..,11,..,..,..,5.6,..,..,3.5,..,..,2.6,..,..,..,1.3,..,..,1,..,..,..,..
Sri Lanka,LKA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.00166834,0.00298903,0.0171265,0.101804,0.103875,0.112493,0.308712,0.494062,0.817096,1.09352,1.70879,1.67222,1.9868,2.63419,2.88043,4.0719,5.52576,6.93976,7.43541,7.89622,10.5401,9.6361,8.76545
Sri Lanka,LKA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,..,..
